,year,precip,Area
71647,2024,7.4517126,Indonesia
71648,2024,6.596345,Indonesia
71649,2024,4.88258,Indonesia
71650,2024,4.6200895,Indonesia
71651,2024,5.48862,Indonesia
71652,2024,8.062347,Indonesia
71653,2024,8.61228,Indonesia
71654,2024,9.418032,Indonesia
71655,2024,8.914377,Indonesia
71656,2024,9.317678,Kiribati
71657,2024,9.355146,Kiribati
71658,2024,10.06293,Kiribati
71659,2024,10.777108,Kiribati
71660,2024,10.574314,Kiribati
71661,2024,10.701423,Kiribati
71662,2024,10.355644,Kiribati
71663,2024,9.499295,Kiribati
71664,2024,8.371904,Kiribati
71665,2024,7.3036003,Kiribati
71666,2024,6.520156,Kiribati
71667,2024,6.0643787,Kiribati
71668,2024,5.417012,Kiribati
71669,2024,5.309495,Kiribati
71670,2024,4.5044603,Kiribati
71744,2024,4.157133,Kiribati
71745,2024,4.5840797,Kiribati
71746,2024,5.2245226,Equatorial Guinea
71747,2024,5.2565203,Equatorial Guinea
71748,2024,3.6302555,Congo
71749,2024,3.7650056,Congo
71750,2024,2.986729,Congo
71751,2024,3.1879354,Democratic Republic of the Congo
71752,2024,3.8049607,Democratic Republic of the Congo
71753,2024,3.8396,Democratic Republic of the Congo
71754,2024,4.7741547,Democratic Republic of the Congo
71755,2024,4.40029,Democratic Republic of the Congo
71756,2024,3.9776497,Democratic Republic of the Congo
71757,2024,4.363517,Kiribati
71758,2024,3.0226724,Kenya
71759,2024,1.7768685,Kenya
71760,2024,2.121746,Kenya
71761,2024,1.8195446,Kiribati
71762,2024,1.1106747,Kiribati
71763,2024,1.3756478,Kiribati
71764,2024,1.8808811,Kiribati
71765,2024,2.7551413,Kiribati
71766,2024,3.502098,Kiribati
71767,2024,3.5615516,Kiribati
71768,2024,3.8371208,Kiribati
71769,2024,4.04776,Kiribati
71770,2024,4.5828505,Kiribati
71771,2024,4.802372,Kiribati
71772,2024,5.65375,Kiribati
71773,2024,6.8192954,Kiribati
71774,2024,7.526624,Kiribati
71775,2024,7.4675264,Kiribati
71776,2024,6.228753,Kiribati
71777,2024,6.2850018,Kiribati
71778,2024,7.3474855,Kiribati
71779,2024,7.558052,Kiribati
71780,2024,7.172082,Kiribati
71781,2024,6.506067,Kiribati
71782,2024,7.618913,Indonesia
71783,2024,10.695566,Indonesia
71784,2024,8.415938,Indonesia
71785,2024,7.8860636,Indonesia
71786,2024,3.578357,Indonesia
71787,2024,7.740084,Indonesia
71788,2024,14.025511,Indonesia
71789,2024,14.779032,Indonesia
71790,2024,8.901391,Indonesia
71791,2024,5.8902597,Indonesia
71792,2024,3.9263759,Indonesia
71793,2024,5.0597963,Indonesia
71794,2024,5.893615,Indonesia
71795,2024,5.126006,Indonesia
71796,2024,6.411742,Indonesia
71797,2024,6.896351,Indonesia
71798,2024,7.450717,Indonesia
71799,2024,8.629838,Indonesia
71800,2024,11.7764635,Kiribati
71801,2024,11.772335,Kiribati
71802,2024,11.244949,Kiribati
71803,2024,11.519308,Kiribati
71804,2024,11.593106,Kiribati
71805,2024,10.72556,Kiribati
71806,2024,9.771742,Kiribati
71807,2024,9.032264,Kiribati
71808,2024,7.8404098,Kiribati
71809,2024,7.298819,Kiribati
71810,2024,6.643804,Kiribati
71811,2024,5.6619387,Kiribati
71812,2024,6.6760674,Kiribati
71813,2024,6.9289474,Kiribati
71814,2024,6.0264754,Kiribati
71888,2024,4.5801673,Kiribati
71889,2024,4.740288,Kiribati
71890,2024,5.7182083,Equatorial Guinea
71891,2024,4.1106825,Cameroon
71892,2024,3.060286,Cameroon
71893,2024,2.5021636,Cameroon
71894,2024,2.2497458,Central African Republic
71895,2024,2.7599988,Central African Republic
71896,2024,3.1076703,Central African Republic
71897,2024,3.0859094,Central African Republic
71898,2024,3.4412353,Central African Republic
71899,2024,3.6036346,Democratic Republic of the Congo
71900,2024,3.3686771,Democratic Republic of the Congo
71901,2024,2.7399254,Ethiopia
71902,2024,2.8881633,Ethiopia
71903,2024,2.0252354,Ethiopia
71904,2024,1.8784952,Ethiopia
71905,2024,2.1818144,Ethiopia
71906,2024,1.8392823,Ethiopia
71907,2024,1.1874169,Kiribati
71908,2024,1.7248052,Kiribati
71909,2024,2.5670524,Kiribati
71910,2024,3.315186,Kiribati
71911,2024,4.260249,Kiribati
71912,2024,5.0240736,Kiribati
71913,2024,4.575618,Kiribati
71914,2024,4.5058374,Kiribati
71915,2024,4.573655,Kiribati
71916,2024,5.4005623,Kiribati
71917,2024,6.784476,Kiribati
71918,2024,6.7293825,Kiribati
71919,2024,6.361588,Kiribati
71920,2024,6.252164,Kiribati
71921,2024,5.473216,Kiribati
71922,2024,5.367343,Kiribati
71923,2024,5.934329,Kiribati
71924,2024,5.693611,Kiribati
71925,2024,5.3476486,Kiribati
71926,2024,6.7587166,Indonesia
71927,2024,6.807171,Indonesia
71928,2024,6.41164,Indonesia
71929,2024,3.6719851,Indonesia
71930,2024,2.4466615,Indonesia
71931,2024,3.8483589,Indonesia
71932,2024,6.5496016,Indonesia
71933,2024,10.21366,Indonesia
71934,2024,7.0444617,Indonesia
71935,2024,5.2253275,Indonesia
71936,2024,2.6155095,Indonesia
71937,2024,3.2147102,Indonesia
71938,2024,4.7200813,Indonesia
71939,2024,5.715162,Indonesia
71940,2024,7.059041,Indonesia
71941,2024,9.632529,Indonesia
71942,2024,10.267508,Indonesia
71943,2024,10.73783,Indonesia
71944,2024,11.501867,Kiribati
71945,2024,11.598303,Kiribati
71946,2024,11.614552,Kiribati
71947,2024,11.537649,Kiribati
71948,2024,11.248735,Kiribati
71949,2024,10.060627,Kiribati
71950,2024,9.295496,Kiribati
71951,2024,9.683604,Kiribati
71952,2024,10.221349,Kiribati
71953,2024,9.513614,Kiribati
71954,2024,8.760235,Kiribati
71955,2024,9.519812,Kiribati
71956,2024,10.60594,Kiribati
71957,2024,9.595114,Kiribati
71958,2024,9.71134,Kiribati
72032,2024,2.5167193,Benin
72033,2024,2.4460692,Benin
72034,2024,2.652226,Nigeria
72035,2024,2.973805,Cameroon
72036,2024,2.5463138,Cameroon
72037,2024,2.2567506,Cameroon
72038,2024,1.653799,Central African Republic
72039,2024,1.8629658,Central African Republic
72040,2024,2.3480208,Central African Republic
72041,2024,2.241095,Central African Republic
72042,2024,2.0919762,Central African Republic
72043,2024,2.1459045,South Sudan
72044,2024,1.8354652,South Sudan
72045,2024,2.6943793,Ethiopia
72046,2024,4.6841984,Ethiopia
72047,2024,2.96516,Ethiopia
72048,2024,1.9293429,Ethiopia
72049,2024,1.7101223,Ethiopia
72050,2024,1.5821345,Ethiopia
72051,2024,1.1293836,Somalia
72052,2024,1.4109875,Somalia
72064,2024,4.0245876,Sri Lanka
72071,2024,2.384533,Thailand
72072,2024,2.8504434,Malaysia
72073,2024,2.4984894,Malaysia
72074,2024,0.9646109,Malaysia
72075,2024,2.0080187,Malaysia
72076,2024,2.243135,Malaysia
72077,2024,2.6652408,Malaysia
72078,2024,3.5696597,Malaysia
72079,2024,2.1571352,Malaysia
72080,2024,1.9975466,Philippines
72081,2024,3.25331,Philippines
72082,2024,4.963672,Philippines
72087,2024,9.580191,Micronesia (Federated States of)
72088,2024,9.139471,Micronesia (Federated States of)
72089,2024,9.613297,Micronesia (Federated States of)
72090,2024,10.273848,Micronesia (Federated States of)
72091,2024,9.785439,Micronesia (Federated States of)
72092,2024,9.89567,Micronesia (Federated States of)
72093,2024,9.612753,Micronesia (Federated States of)
72094,2024,7.6022387,Micronesia (Federated States of)
72095,2024,8.181158,Micronesia (Federated States of)
72096,2024,7.770926,Marshall Islands
72097,2024,6.6540847,Marshall Islands
72098,2024,6.835555,Marshall Islands
72099,2024,7.0673194,Marshall Islands
72100,2024,8.134041,Marshall Islands
72176,2024,2.089322,Benin
72177,2024,1.9689772,Benin
72178,2024,1.7474377,Nigeria
72179,2024,1.586591,Cameroon
72180,2024,1.4538548,Cameroon
72181,2024,1.1093905,Cameroon
72182,2024,0.6500068,Central African Republic
72183,2024,0.6693287,Central African Republic
72184,2024,0.91936237,Central African Republic
72185,2024,0.9204952,Central African Republic
72186,2024,0.9308554,Central African Republic
72187,2024,0.8440159,South Sudan
72188,2024,1.1232666,South Sudan
72189,2024,2.2643158,Ethiopia
72190,2024,2.8224247,Ethiopia
72191,2024,2.0914435,Ethiopia
72192,2024,2.7872367,Ethiopia
72193,2024,1.6537892,Ethiopia
72194,2024,1.0698007,Ethiopia
72195,2024,0.7659678,Somalia
72196,2024,1.1842804,Somalia
72203,2024,2.3452718,India
72204,2024,3.432116,India
72205,2024,4.687255,India
72206,2024,3.5822933,India
72207,2024,2.4060886,India
72208,2024,3.1023998,India
72209,2024,2.6825118,India
72210,2024,2.7559922,India
72211,2024,2.8620312,India
72212,2024,2.5054586,India
72213,2024,2.3341794,India
72214,2024,1.426983,India
72215,2024,1.9001722,Thailand
72216,2024,1.5235937,Thailand
72217,2024,1.325197,Thailand
72218,2024,0.91263896,Viet Nam
72219,2024,1.0417492,Viet Nam
72223,2024,0.56848574,Philippines
72224,2024,1.0279316,Philippines
72225,2024,1.9218744,Philippines
72226,2024,5.429639,Philippines
72231,2024,4.974573,Micronesia (Federated States of)
72232,2024,4.4704328,Micronesia (Federated States of)
72233,2024,4.5603223,Micronesia (Federated States of)
72234,2024,4.323199,Micronesia (Federated States of)
72235,2024,4.004747,Micronesia (Federated States of)
72236,2024,4.9136386,Micronesia (Federated States of)
72237,2024,4.2866445,Micronesia (Federated States of)
72238,2024,3.9812322,Micronesia (Federated States of)
72239,2024,3.8597693,Micronesia (Federated States of)
72240,2024,3.2711415,Marshall Islands
72241,2024,3.2984586,Marshall Islands
72242,2024,3.6947403,Marshall Islands
72243,2024,3.708025,Marshall Islands
72244,2024,4.024682,Marshall Islands
72320,2024,0.93914604,Benin
72321,2024,0.96422976,Benin
72322,2024,0.86348593,Nigeria
72323,2024,0.66140926,Cameroon
72324,2024,0.38357097,Cameroon
72325,2024,0.29372662,Cameroon
72326,2024,0.25697178,Chad
72327,2024,0.22758727,Chad
72328,2024,0.18012714,Chad
72329,2024,0.1101141,Chad
72330,2024,0.15476659,South Sudan
72331,2024,0.21831593,South Sudan
72332,2024,0.3451476,South Sudan
72333,2024,0.69538724,Ethiopia
72334,2024,1.2231869,Ethiopia
72335,2024,1.2848238,Ethiopia
72336,2024,1.602726,Ethiopia
72337,2024,0.69347656,Ethiopia
72338,2024,0.51668465,Ethiopia
72339,2024,0.49667177,Somalia
72340,2024,0.5808015,Somalia
72347,2024,1.0248926,India
72348,2024,2.140612,India
72349,2024,3.15348,India
72350,2024,2.7852404,India
72351,2024,1.4751865,India
72352,2024,1.2785734,India
72353,2024,1.8209137,India
72354,2024,2.4832976,India
72355,2024,2.505265,India
72356,2024,2.8848944,India
72357,2024,3.3325844,India
72358,2024,2.396066,India
72359,2024,2.007304,Myanmar
72360,2024,2.8046837,Thailand
72361,2024,2.2748978,Cambodia
72362,2024,1.8524201,Cambodia
72363,2024,2.0638452,Viet Nam
72367,2024,0.77617806,Philippines
72368,2024,1.1637008,Philippines
72369,2024,1.6812681,Philippines
72370,2024,2.8297668,Philippines
72384,2024,1.3698933,Marshall Islands
72385,2024,1.4905643,Marshall Islands
72386,2024,1.4229715,Marshall Islands
72387,2024,1.5891937,Marshall Islands
72388,2024,1.4715608,Marshall Islands
72464,2024,0.3077017,Burkina Faso
72465,2024,0.27275342,Mali
72466,2024,0.25779396,Niger
72467,2024,0.23106948,Niger
72468,2024,0.06921345,Niger
72469,2024,0.023057465,Chad
72470,2024,0.03209653,Chad
72471,2024,0.043336075,Chad
72472,2024,0.019051306,Chad
72473,2024,0.008345133,Chad
72474,2024,0.01365572,Sudan
72475,2024,0.030210476,Sudan
72476,2024,0.036324475,Sudan
72477,2024,0.21744128,Ethiopia
72478,2024,0.5424029,Ethiopia
72479,2024,0.7767924,Eritrea
72480,2024,0.79753774,Eritrea
72481,2024,0.8558466,Ethiopia
72482,2024,0.20179144,Ethiopia
72483,2024,0.22567447,Yemen
72484,2024,0.30293703,Yemen
72485,2024,0.48779744,Yemen
72491,2024,0.3903613,India
72492,2024,1.2347476,India
72493,2024,1.9391981,India
72494,2024,1.7450184,India
72495,2024,0.7753508,India
72496,2024,0.8115344,India
72497,2024,1.6122004,India
72498,2024,2.040026,India
72499,2024,2.199934,India
72500,2024,2.2941065,India
72501,2024,3.330874,India
72502,2024,2.779718,India
72503,2024,2.417895,Myanmar
72504,2024,2.0607157,Thailand
72505,2024,1.782964,Cambodia
72506,2024,1.9349474,Cambodia
72507,2024,1.8427751,Viet Nam
72511,2024,0.98531467,Philippines
72512,2024,2.0011218,Philippines
72513,2024,3.1914563,Philippines
72514,2024,2.0715485,Philippines
72528,2024,0.62782097,Marshall Islands
72529,2024,0.63202614,Marshall Islands
72530,2024,0.55698836,Marshall Islands
72531,2024,0.49618164,Marshall Islands
72532,2024,0.47593427,Marshall Islands
72608,2024,0.08248349,Mali
72609,2024,0.07080619,Mali
72610,2024,0.027220558,Niger
72611,2024,0.051372968,Niger
72612,2024,0.017535325,Niger
72613,2024,0.0058692843,Chad
72614,2024,0.0021913084,Chad
72615,2024,0.0013887051,Chad
72616,2024,0.0011838388,Chad
72617,2024,0.0013104423,Chad
72618,2024,0.00092824147,Sudan
72619,2024,0.0008562237,Sudan
72620,2024,0.002938796,Sudan
72621,2024,0.027338773,Sudan
72622,2024,0.13441066,Sudan
72623,2024,0.34378254,Eritrea
72624,2024,0.16640867,Eritrea
72625,2024,0.48314938,Yemen
72626,2024,0.29303288,Yemen
72627,2024,0.524374,Yemen
72628,2024,0.47735006,Yemen
72629,2024,0.49509653,Yemen
72635,2024,0.05581687,India
72636,2024,0.1623617,India
72637,2024,0.8349414,India
72638,2024,0.9603117,India
72639,2024,0.74872553,India
72640,2024,0.6733554,India
72641,2024,1.2348139,India
72642,2024,1.6196852,India
72643,2024,1.627807,India
72644,2024,1.5579653,India
72645,2024,2.011802,India
72646,2024,2.368449,India
72647,2024,2.0769162,Myanmar
72648,2024,1.9242541,Lao People's Democratic Republic
72649,2024,2.0331318,Lao People's Democratic Republic
72650,2024,2.1914415,Lao People's Democratic Republic
72651,2024,2.7176461,Viet Nam
72655,2024,0.9229733,Philippines
72656,2024,2.0595832,Philippines
72657,2024,2.2372212,Philippines
72658,2024,1.8353876,Philippines
72752,2024,0.007530977,Mali
72753,2024,0.020829033,Mali
72754,2024,0.01818272,Niger
72755,2024,0.02253287,Niger
72756,2024,0.0075311167,Niger
72757,2024,0.00893868,Chad
72758,2024,0.005696618,Chad
72759,2024,0.0034892503,Chad
72760,2024,0.0015044031,Chad
72761,2024,0.001324438,Chad
72762,2024,0.0029578372,Sudan
72763,2024,0.0018495772,Sudan
72764,2024,0.0027307863,Sudan
72765,2024,0.014642084,Sudan
72766,2024,0.1021855,Saudi Arabia
72767,2024,0.18481901,Saudi Arabia
72768,2024,0.40982598,Saudi Arabia
72769,2024,0.4380373,Saudi Arabia
72770,2024,0.1938773,Saudi Arabia
72771,2024,0.20582461,Saudi Arabia
72772,2024,0.22055145,Saudi Arabia
72773,2024,0.2586971,Oman
72774,2024,0.3691965,Oman
72775,2024,0.21864736,Oman
72779,2024,0.26856822,India
72780,2024,0.1990374,India
72781,2024,0.4937087,China
72782,2024,0.27088326,China
72783,2024,0.61181724,China
72784,2024,0.86595285,China
72785,2024,1.5359932,China
72786,2024,1.4525207,China
72787,2024,1.5646446,China
72788,2024,1.2726984,China
72789,2024,1.545225,China
72790,2024,1.4870663,China
72791,2024,1.5522534,China
72792,2024,2.1594682,China
72793,2024,2.3886158,China
72794,2024,2.8296587,China
72795,2024,2.9799829,China
72796,2024,3.3231254,China
72797,2024,3.1678343,China
72798,2024,1.9880755,China
72799,2024,0.8294199,China
72800,2024,1.7340893,China
72801,2024,1.7923915,China
72802,2024,2.0043967,China
72803,2024,1.9032829,China
72804,2024,1.3245733,China
72805,2024,1.1125038,China
72896,2024,0.0044117384,Algeria
72897,2024,0.010179022,Algeria
72898,2024,0.02306131,Algeria
72899,2024,0.019895902,Algeria
72900,2024,0.013699958,Algeria
72901,2024,0.008335551,Chad
72902,2024,0.018089358,Chad
72903,2024,0.022079268,Chad
72904,2024,0.01459526,Chad
72905,2024,0.0044407095,Chad
72906,2024,0.0021400321,Sudan
72907,2024,0.0009972162,Sudan
72908,2024,0.0028032619,Sudan
72909,2024,0.019453159,Sudan
72910,2024,0.115731634,Saudi Arabia
72911,2024,0.17175832,Saudi Arabia
72912,2024,0.66325486,Saudi Arabia
72913,2024,0.47354007,Saudi Arabia
72914,2024,0.36729115,Saudi Arabia
72915,2024,0.2551735,Saudi Arabia
72916,2024,0.25524062,Saudi Arabia
72917,2024,0.43944502,Oman
72918,2024,0.6332684,Oman
72919,2024,0.8478607,Oman
72923,2024,0.13914022,India
72924,2024,0.12186519,India
72925,2024,0.19971806,China
72926,2024,0.15295869,China
72927,2024,0.53007436,China
72928,2024,0.7548862,China
72929,2024,1.3722254,China
72930,2024,1.9396741,China
72931,2024,1.9722197,Bangladesh
72932,2024,2.203673,Bangladesh
72933,2024,1.9894078,China
72934,2024,1.2225935,China
72935,2024,1.3162062,China
72936,2024,1.989438,China
72937,2024,2.9044285,China
72938,2024,3.6224072,China
72939,2024,4.813966,China
72940,2024,4.8147087,China
72941,2024,4.456438,China
72942,2024,2.944966,China
72943,2024,2.3025496,China
72944,2024,1.5135982,China
72945,2024,1.3933688,China
72946,2024,2.1959643,China
72947,2024,2.7213693,China
72948,2024,2.056171,China
72949,2024,1.7323482,China
73040,2024,0.018876756,Algeria
73041,2024,0.023476485,Algeria
73042,2024,0.023378935,Algeria
73043,2024,0.016827555,Algeria
73044,2024,0.004954539,Algeria
73045,2024,0.0069444543,Libya
73046,2024,0.017829532,Libya
73047,2024,0.035208732,Libya
73048,2024,0.038135134,Libya
73049,2024,0.015847232,Libya
73050,2024,0.0044703935,Egypt
73051,2024,0.0010349571,Egypt
73052,2024,0.009069776,Egypt
73053,2024,0.033702422,Egypt
73054,2024,0.07386532,Saudi Arabia
73055,2024,0.33919197,Saudi Arabia
73056,2024,0.627694,Saudi Arabia
73057,2024,0.7427404,Saudi Arabia
73058,2024,0.5215579,Saudi Arabia
73059,2024,0.49786696,Saudi Arabia
73060,2024,0.50234264,Saudi Arabia
73061,2024,1.0036867,Oman
73062,2024,1.5470656,Oman
73063,2024,1.4886129,Oman
73064,2024,1.2458189,Pakistan
73065,2024,0.47472963,Pakistan
73066,2024,0.5068716,Pakistan
73067,2024,0.29495943,India
73068,2024,0.17722669,India
73069,2024,0.21370701,China
73070,2024,0.183603,China
73071,2024,0.46151042,China
73072,2024,0.58999467,China
73073,2024,0.9304001,China
73074,2024,1.5208467,China
73075,2024,1.7337043,Bangladesh
73076,2024,3.5867295,Bangladesh
73077,2024,3.7955666,China
73078,2024,2.037026,China
73079,2024,1.4529947,China
73080,2024,1.3056486,China
73081,2024,1.8688717,China
73082,2024,3.647784,China
73083,2024,4.4732995,China
73084,2024,5.0819335,China
73085,2024,6.9488997,China
73086,2024,6.898841,China
73087,2024,5.2160673,China
73088,2024,3.043424,China
73089,2024,3.403024,China
73090,2024,4.118516,China
73091,2024,4.008715,China
73092,2024,2.8521419,China
73093,2024,2.4347491,China
73184,2024,0.042963777,Algeria
73185,2024,0.069192715,Algeria
73186,2024,0.074490845,Algeria
73187,2024,0.04457239,Algeria
73188,2024,0.028498914,Algeria
73189,2024,0.014352599,Libya
73190,2024,0.026022518,Libya
73191,2024,0.040311664,Libya
73192,2024,0.038779765,Libya
73193,2024,0.049021583,Libya
73194,2024,0.023437306,Egypt
73195,2024,0.015659722,Egypt
73196,2024,0.02524336,Egypt
73197,2024,0.059688397,Egypt
73198,2024,0.22064117,Saudi Arabia
73199,2024,0.387394,Saudi Arabia
73200,2024,0.5048174,Saudi Arabia
73201,2024,0.65966463,Saudi Arabia
73202,2024,0.7531857,Iran (Islamic Republic of)
73203,2024,0.86232674,Iran (Islamic Republic of)
73204,2024,0.8943264,Iran (Islamic Republic of)
73205,2024,0.88273764,Iran (Islamic Republic of)
73206,2024,1.1669502,Iran (Islamic Republic of)
73207,2024,1.4465997,Iran (Islamic Republic of)
73208,2024,1.5663148,Iran (Islamic Republic of)
73209,2024,1.1325243,Pakistan
73210,2024,0.83686435,Pakistan
73211,2024,0.40906602,India
73212,2024,0.23549893,India
73213,2024,0.16116574,China
73214,2024,0.21478736,China
73215,2024,0.45337385,China
73216,2024,0.46117195,China
73217,2024,0.6006754,China
73218,2024,0.95780647,China
73219,2024,1.7265799,Bangladesh
73220,2024,2.6438174,Bangladesh
73221,2024,3.2725098,China
73222,2024,3.1654658,China
73223,2024,2.157041,China
73224,2024,1.0192659,China
73225,2024,1.3882834,China
73226,2024,3.0940661,China
73227,2024,4.3660345,China
73228,2024,5.281673,China
73229,2024,5.943477,China
73230,2024,6.593614,China
73231,2024,5.659967,China
73232,2024,3.9141877,China
73233,2024,3.726667,China
73234,2024,6.0016856,China
73235,2024,6.1541395,China
73236,2024,5.20831,China
73237,2024,4.456191,China
73238,2024,3.8066325,Japan
73239,2024,3.0334089,Japan
73240,2024,2.4596095,Japan
73241,2024,1.7856032,Japan
73242,2024,1.5704938,Japan
73243,2024,1.8163716,Japan
73244,2024,1.7864501,Japan
73245,2024,1.8523998,Japan
73328,2024,0.03447297,Algeria
73329,2024,0.06445275,Algeria
73330,2024,0.077183925,Algeria
73331,2024,0.055591702,Algeria
73332,2024,0.05638923,Algeria
73333,2024,0.060510963,Libya
73334,2024,0.09146021,Libya
73335,2024,0.11896267,Libya
73336,2024,0.09611653,Libya
73337,2024,0.12066765,Libya
73338,2024,0.16204922,Egypt
73339,2024,0.14827786,Egypt
73340,2024,0.10846406,Egypt
73341,2024,0.07095193,Egypt
73342,2024,0.17904511,Saudi Arabia
73343,2024,0.3648159,Saudi Arabia
73344,2024,0.5679302,Saudi Arabia
73345,2024,0.69531333,Saudi Arabia
73346,2024,0.79793704,Iran (Islamic Republic of)
73347,2024,0.9703701,Iran (Islamic Republic of)
73348,2024,1.4430999,Iran (Islamic Republic of)
73349,2024,1.2520705,Iran (Islamic Republic of)
73350,2024,1.1551573,Iran (Islamic Republic of)
73351,2024,1.0915616,Iran (Islamic Republic of)
73352,2024,1.1285428,Iran (Islamic Republic of)
73353,2024,0.93220264,Pakistan
73354,2024,1.0725123,Pakistan
73355,2024,0.8081943,India
73356,2024,0.4973684,India
73357,2024,0.42022926,China
73358,2024,0.38507015,China
73359,2024,0.56093067,China
73360,2024,0.6184453,China
73361,2024,0.5496448,China
73362,2024,0.61435306,China
73363,2024,0.6631745,China
73364,2024,0.9507469,China
73365,2024,1.9026142,China
73366,2024,2.3651986,China
73367,2024,1.5765091,China
73368,2024,1.4008355,China
73369,2024,2.169477,China
73370,2024,2.7224727,China
73371,2024,3.4249809,China
73372,2024,4.290631,China
73373,2024,4.9667625,China
73374,2024,5.9574957,China
73375,2024,6.273736,China
73376,2024,5.332776,China
73377,2024,4.000267,China
73378,2024,5.246138,China
73379,2024,6.2499223,China
73380,2024,6.9627047,China
73381,2024,5.8129635,China
73382,2024,5.5620522,Japan
73383,2024,5.43191,Japan
73384,2024,4.201955,Japan
73385,2024,3.2393289,Japan
73386,2024,2.243033,Japan
73387,2024,2.217223,Japan
73388,2024,2.2076583,Japan
73389,2024,2.2866156,Japan
73472,2024,0.06786762,Algeria
73473,2024,0.13031897,Algeria
73474,2024,0.15366203,Algeria
73475,2024,0.16142772,Algeria
73476,2024,0.27484024,Algeria
73477,2024,0.29590756,Libya
73478,2024,0.38328263,Libya
73479,2024,0.3649357,Libya
73480,2024,0.41145378,Libya
73481,2024,0.46683425,Libya
73482,2024,0.4360775,Egypt
73483,2024,0.52058566,Egypt
73484,2024,0.41613102,Egypt
73485,2024,0.5460846,Egypt
73486,2024,0.64930934,Jordan
73487,2024,0.41603398,Jordan
73488,2024,0.6313632,Iraq
73489,2024,0.68812305,Iraq
73490,2024,0.9012083,Iran (Islamic Republic of)
73491,2024,1.6813743,Iran (Islamic Republic of)
73492,2024,2.2278633,Iran (Islamic Republic of)
73493,2024,0.983535,Iran (Islamic Republic of)
73494,2024,0.5802907,Iran (Islamic Republic of)
73495,2024,0.53956175,Iran (Islamic Republic of)
73496,2024,0.5514657,Afghanistan
73497,2024,0.8784893,Afghanistan
73498,2024,1.4078624,Afghanistan
73499,2024,1.4123994,Afghanistan
73500,2024,1.0505257,Afghanistan
73501,2024,0.7750608,Afghanistan
73502,2024,1.3403451,China
73503,2024,1.529229,China
73504,2024,0.5253855,China
73505,2024,0.3812399,China
73506,2024,0.3686026,China
73507,2024,0.44929522,China
73508,2024,0.9567176,China
73509,2024,1.7117407,China
73510,2024,1.5221069,China
73511,2024,1.6760418,China
73512,2024,2.1584542,China
73513,2024,2.0217838,China
73514,2024,1.7988905,China
73515,2024,2.2112315,China
73516,2024,2.64709,China
73517,2024,3.076154,China
73518,2024,3.4621444,China
73519,2024,3.950852,China
73520,2024,4.565554,China
73521,2024,4.1878242,China
73522,2024,5.8039255,China
73523,2024,5.798532,China
73524,2024,7.431746,China
73525,2024,5.922555,China
73526,2024,6.123957,Japan
73527,2024,6.8659544,Japan
73528,2024,7.219165,Japan
73529,2024,6.2824383,Japan
73530,2024,4.957242,Japan
73531,2024,4.4134054,Japan
73532,2024,3.9938216,Japan
73533,2024,3.3620117,Japan
73616,2024,0.43798214,Algeria
73617,2024,0.28464207,Algeria
73618,2024,0.3103451,Algeria
73619,2024,0.37132317,Algeria
73620,2024,0.4966414,Algeria
73630,2024,1.4429282,Lebanon
73631,2024,0.60399127,Syrian Arab Republic
73632,2024,0.6804659,Iraq
73633,2024,0.9237766,Iraq
73634,2024,1.9150248,Iran (Islamic Republic of)
73635,2024,2.4204223,Iran (Islamic Republic of)
73636,2024,1.2639561,Iran (Islamic Republic of)
73637,2024,0.90307933,Iran (Islamic Republic of)
73638,2024,0.5674385,Iran (Islamic Republic of)
73639,2024,0.67904615,Iran (Islamic Republic of)
73640,2024,0.83762664,Afghanistan
73641,2024,1.1451857,Afghanistan
73642,2024,1.4603453,Afghanistan
73643,2024,1.7761898,Afghanistan
73644,2024,2.2532399,Afghanistan
73645,2024,2.676236,Afghanistan
73646,2024,1.8754137,China
73647,2024,0.8462218,China
73648,2024,0.45961827,China
73649,2024,0.35447562,China
73650,2024,0.2535771,China
73651,2024,0.3603639,China
73652,2024,0.5210495,China
73653,2024,0.82124245,China
73654,2024,0.91939527,China
73655,2024,1.2057645,China
73656,2024,1.6345892,China
73657,2024,1.6311328,China
73658,2024,1.6178526,China
73659,2024,1.4413933,China
73660,2024,1.6039917,China
73661,2024,1.529143,China
73662,2024,1.4670376,China
73663,2024,1.7913914,China
73664,2024,2.940742,China
73665,2024,2.4881108,China
73666,2024,4.467433,China
73667,2024,5.596854,China
73668,2024,5.9214745,China
73669,2024,5.3323154,China
73670,2024,6.2177486,Japan
73671,2024,7.3860245,Japan
73672,2024,7.3138227,Japan
73673,2024,7.8191414,Japan
73674,2024,7.273629,Japan
73675,2024,6.8912306,Japan
73676,2024,5.983369,Japan
73677,2024,5.713483,Japan
73760,2024,0.96816146,Algeria
73761,2024,1.2811193,Algeria
73762,2024,1.4176009,Algeria
73763,2024,1.3801615,Algeria
73764,2024,0.7434351,Algeria
73765,2024,0.815286,Italy
73766,2024,0.8751035,Italy
73768,2024,1.0754923,Greece
73769,2024,1.288444,Greece
73770,2024,1.2444088,Greece
73771,2024,1.7377083,Greece
73772,2024,2.320257,Türkiye
73773,2024,1.7773396,Türkiye
73774,2024,2.5106277,Syrian Arab Republic
73775,2024,1.2697408,Syrian Arab Republic
73776,2024,1.451506,Iraq
73777,2024,2.5105767,Iraq
