,Country,Indicator,Unit,Measure,year,Value
852,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Indian Ocean,1993,-15.738823529411764
853,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Indian Ocean,1994,-13.024117647058823
854,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Indian Ocean,1995,-9.904193548387097
855,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Indian Ocean,1996,-10.788823529411765
856,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Indian Ocean,1997,-10.35121212121212
857,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Indian Ocean,1998,0.5972727272727275
858,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Indian Ocean,1999,-4.805757575757576
859,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Indian Ocean,2000,-5.382941176470588
860,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Indian Ocean,2001,3.17
861,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Indian Ocean,2002,7.078571428571428
862,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Indian Ocean,2003,10.780810810810811
863,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Indian Ocean,2004,9.775714285714285
864,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Indian Ocean,2005,10.921724137931035
865,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Indonesian,1992,0.3600000000000001
866,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Indonesian,1993,-72.44588235294117
867,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Indonesian,1994,-68.13117647058823
868,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Indonesian,1995,-25.165
869,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Indonesian,1996,25.98272727272727
870,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Indonesian,1997,-69.07484848484847
871,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Indonesian,1998,5.243333333333334
872,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Indonesian,1999,61.79787878787879
873,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Indonesian,2000,73.81294117647059
874,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Indonesian,2001,47.529444444444444
875,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Indonesian,2002,-21.104285714285712
876,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Indonesian,2003,-18.00891891891892
877,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Indonesian,2004,-15.075714285714286
878,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Indonesian,2005,-15.783103448275863
879,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Mediterranean,1992,13.020000000000001
880,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Mediterranean,1993,-26.17411764705882
881,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Mediterranean,1994,-17.406470588235294
882,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Mediterranean,1995,-11.13
883,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Mediterranean,1996,15.538181818181817
884,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Mediterranean,1997,9.429090909090908
885,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Mediterranean,1998,0.6593939393939388
886,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Mediterranean,1999,1.7230303030303027
887,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Mediterranean,2000,0.17000000000000004
888,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Mediterranean,2001,0.35611111111111066
889,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Mediterranean,2002,11.479999999999999
890,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Mediterranean,2003,2.39027027027027
891,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Mediterranean,2004,9.80857142857143
892,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Mediterranean,2005,-11.531724137931034
893,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Nino,1992,-6.029999999999999
894,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Nino,1993,-11.203529411764706
895,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Nino,1994,-8.274117647058823
896,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Nino,1995,-9.676874999999999
897,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Nino,1996,-3.457272727272727
898,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Nino,1997,27.685151515151517
899,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Nino,1998,-27.151212121212122
900,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Nino,1999,-21.748181818181816
901,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Nino,2000,-7.571176470588235
902,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Nino,2001,-3.738333333333333
903,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Nino,2002,13.958571428571426
904,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Nino,2003,11.318648648648649
905,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Nino,2004,23.095714285714287
906,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Nino,2005,8.690689655172413
907,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Atlantic,1992,-0.38
908,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Atlantic,1993,-16.39764705882353
909,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Atlantic,1994,-14.653529411764707
910,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Atlantic,1995,-1.9848387096774185
911,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Atlantic,1996,-8.206470588235295
912,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Atlantic,1997,-6.745151515151515
913,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Atlantic,1998,3.070000000000001
914,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Atlantic,1999,14.715454545454547
915,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Atlantic,2000,15.275882352941176
916,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Atlantic,2001,-0.8814285714285719
917,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Atlantic,2002,6.542222222222223
918,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Atlantic,2003,13.588918918918917
919,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Atlantic,2004,10.481428571428571
920,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Atlantic,2005,0.283793103448276
921,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Pacific,1992,5.64
922,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Pacific,1993,-12.054117647058824
923,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Pacific,1994,-1.7423529411764709
924,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Pacific,1995,-12.163124999999999
925,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Pacific,1996,-8.876666666666667
926,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Pacific,1997,-5.531212121212121
927,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Pacific,1998,-11.613030303030301
928,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Pacific,1999,6.75969696969697
929,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Pacific,2000,3.537058823529412
930,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Pacific,2001,5.265000000000001
931,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Pacific,2002,14.427142857142858
932,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Pacific,2003,8.044054054054055
933,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Pacific,2004,10.541428571428574
934,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Pacific,2005,-4.447931034482758
935,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Sea,1992,53.66
936,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Sea,1993,-16.00764705882353
937,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Sea,1994,-23.572352941176472
938,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Sea,1995,2.6693749999999996
939,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Sea,1996,-31.450606060606056
940,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Sea,1997,9.094848484848484
941,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Sea,1998,5.967575757575756
942,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Sea,1999,-3.035454545454545
943,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Sea,2000,-10.463529411764707
944,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Sea,2001,6.265555555555555
945,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Sea,2002,12.744285714285715
946,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Sea,2003,44.66135135135135
947,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Sea,2004,14.572857142857142
948,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Sea,2005,-4.821034482758621
949,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Pacific Ocean,1992,-21.03
950,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Pacific Ocean,1993,-15.385882352941177
951,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Pacific Ocean,1994,-10.491764705882352
952,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Pacific Ocean,1995,-10.351875
953,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Pacific Ocean,1996,-5.019393939393939
954,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Pacific Ocean,1997,-0.3042424242424242
955,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Pacific Ocean,1998,-10.08909090909091
956,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Pacific Ocean,1999,-5.595151515151516
957,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Pacific Ocean,2000,-0.6299999999999999
958,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Pacific Ocean,2001,4.731111111111111
959,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Pacific Ocean,2002,10.594285714285714
960,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Pacific Ocean,2003,11.603783783783783
961,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Pacific Ocean,2004,14.665714285714284
962,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Pacific Ocean,2005,12.230344827586206
963,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Persian Gulf,1992,123.38
964,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Persian Gulf,1993,-23.88470588235294
965,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Persian Gulf,1994,-4.028823529411765
966,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Persian Gulf,1995,-5.8043749999999985
967,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Persian Gulf,1996,8.63
968,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Persian Gulf,1997,12.887575757575759
969,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Persian Gulf,1998,16.666363636363638
970,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Persian Gulf,1999,2.4057575757575775
971,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Persian Gulf,2000,-20.075882352941175
972,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Persian Gulf,2001,-16.72277777777778
973,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Persian Gulf,2002,-6.7785714285714285
974,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Persian Gulf,2003,-1.81054054054054
975,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Persian Gulf,2004,10.86030303030303
976,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Persian Gulf,2005,-24.29758620689655
977,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Sea Japan,1992,-34.85
978,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Sea Japan,1993,-35.68529411764706
979,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Sea Japan,1994,-11.029411764705882
980,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Sea Japan,1995,-22.165625000000002
981,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Sea Japan,1996,-24.277272727272727
982,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Sea Japan,1997,-5.746969696969697
983,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Sea Japan,1998,4.525757575757575
984,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Sea Japan,1999,27.222727272727273
985,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Sea Japan,2000,7.102941176470588
986,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Sea Japan,2001,7.180555555555555
987,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Sea Japan,2002,11.772857142857143
988,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Sea Japan,2003,24.768918918918917
989,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Sea Japan,2004,37.67857142857143
990,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Sea Japan,2005,-16.48793103448276
991,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Sea Okhotsk,1992,-21.240000000000002
992,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Sea Okhotsk,1993,-18.75764705882353
993,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Sea Okhotsk,1994,-22.345882352941175
994,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Sea Okhotsk,1995,3.3975
995,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Sea Okhotsk,1996,12.797878787878787
996,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Sea Okhotsk,1997,22.476666666666667
997,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Sea Okhotsk,1998,4.085757575757576
998,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Sea Okhotsk,1999,-4.162727272727273
999,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Sea Okhotsk,2000,3.486470588235295
1000,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Sea Okhotsk,2001,-4.123333333333333
1001,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Sea Okhotsk,2002,1.975714285714285
1002,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Sea Okhotsk,2003,1.9181081081081073
1003,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Sea Okhotsk,2004,6.032857142857143
1004,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Sea Okhotsk,2005,-9.493448275862068
1005,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,South China,1992,-10.25
1006,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,South China,1993,-35.96470588235294
1007,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,South China,1994,-33.62647058823529
1008,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,South China,1995,-20.390625
1009,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,South China,1996,-11.381818181818183
1010,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,South China,1997,-14.83939393939394
1011,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,South China,1998,-10.42121212121212
1012,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,South China,1999,23.796969696969697
1013,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,South China,2000,23.564705882352943
1014,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,South China,2001,30.305555555555557
1015,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,South China,2002,8.134285714285712
1016,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,South China,2003,15.121621621621621
1017,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,South China,2004,-2.174285714285714
1018,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,South China,2005,-37.6
1019,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Southern Ocean,1992,-20.58
1020,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Southern Ocean,1993,-19.206470588235295
1021,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Southern Ocean,1994,-14.909411764705883
1022,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Southern Ocean,1995,-12.170625
1023,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Southern Ocean,1996,-11.387575757575757
1024,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Southern Ocean,1997,-7.76030303030303
1025,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Southern Ocean,1998,-6.472424242424243
1026,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Southern Ocean,1999,0.3609090909090908
1027,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Southern Ocean,2000,2.8523529411764708
1028,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Southern Ocean,2001,9.02
1029,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Southern Ocean,2002,8.938571428571429
1030,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Southern Ocean,2003,13.113243243243243
1031,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Southern Ocean,2004,16.96142857142857
1032,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Southern Ocean,2005,17.352758620689656
1033,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Tropics,1992,-20.990000000000002
1034,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Tropics,1993,-15.945882352941176
1035,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Tropics,1994,-13.58705882352941
1036,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Tropics,1995,-8.930625
1037,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Tropics,1996,-3.8248484848484847
1038,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Tropics,1997,-3.6218181818181816
1039,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Tropics,1998,-4.297575757575757
1040,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Tropics,1999,-7.594545454545455
1041,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Tropics,2000,-4.5723529411764705
1042,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Tropics,2001,2.2016666666666667
1043,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Tropics,2002,6.491428571428571
1044,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Tropics,2003,13.551891891891893
1045,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Tropics,2004,11.794285714285715
1046,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Tropics,2005,11.049655172413793
1047,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,World,1992,-16.799999999999997
1048,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,World,1993,-16.72941176470588
1049,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,World,1994,-13.126470588235295
1050,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,World,1995,-9.61875
1051,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,World,1996,-6.256060606060606
1052,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,World,1997,-4.489393939393939
1053,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,World,1998,-4.95
1054,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,World,1999,-3.274242424242424
1055,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,World,2000,-1.0235294117647058
1056,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,World,2001,3.988888888888889
1057,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,World,2002,7.912857142857143
1058,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,World,2003,13.052702702702703
1059,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,World,2004,13.278571428571428
1060,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,World,2005,10.75344827586207
1061,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Yellow Sea,1992,-57.51
1062,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Yellow Sea,1993,-31.583529411764705
1063,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Yellow Sea,1994,-9.089411764705883
1064,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Yellow Sea,1995,-31.377741935483872
1065,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Yellow Sea,1996,-15.071764705882355
1066,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Yellow Sea,1997,-4.9827272727272724
1067,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Yellow Sea,1998,13.556666666666667
1068,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Yellow Sea,1999,13.283939393939391
1069,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Yellow Sea,2000,9.784117647058824
1070,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Yellow Sea,2001,24.481428571428573
1071,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Yellow Sea,2002,13.49
1072,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Yellow Sea,2003,18.07918918918919
1073,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Yellow Sea,2004,17.215714285714284
1074,World,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Yellow Sea,2005,-10.689310344827586
1075,World,Change in mean sea level: Sea level: Trend,Millimeters,Adriatic Sea,2022,2.32
1076,World,Change in mean sea level: Sea level: Trend,Millimeters,Andaman Sea,2022,3.69
1077,World,Change in mean sea level: Sea level: Trend,Millimeters,Arabian Sea,2022,3.59
1078,World,Change in mean sea level: Sea level: Trend,Millimeters,Atlantic Ocean,2022,3.19
1079,World,Change in mean sea level: Sea level: Trend,Millimeters,Baltic Sea,2022,4.31
1080,World,Change in mean sea level: Sea level: Trend,Millimeters,Bay Bengal,2022,3.79
1081,World,Change in mean sea level: Sea level: Trend,Millimeters,Bering Sea,2022,1.57
1082,World,Change in mean sea level: Sea level: Trend,Millimeters,Caribbean Sea,2022,3.29
1083,World,Change in mean sea level: Sea level: Trend,Millimeters,Gulf Mexico,2022,4.29
1084,World,Change in mean sea level: Sea level: Trend,Millimeters,Indian Ocean,2022,3.17
1085,World,Change in mean sea level: Sea level: Trend,Millimeters,Indonesian,2022,4.31
1086,World,Change in mean sea level: Sea level: Trend,Millimeters,Mediterranean,2022,2.4
1087,World,Change in mean sea level: Sea level: Trend,Millimeters,Nino,2022,3.19
1088,World,Change in mean sea level: Sea level: Trend,Millimeters,North Atlantic,2022,2.83
1089,World,Change in mean sea level: Sea level: Trend,Millimeters,North Pacific,2022,3.12
1090,World,Change in mean sea level: Sea level: Trend,Millimeters,North Sea,2022,3.23
1091,World,Change in mean sea level: Sea level: Trend,Millimeters,Pacific Ocean,2022,2.89
1092,World,Change in mean sea level: Sea level: Trend,Millimeters,Persian Gulf,2022,4.31
1093,World,Change in mean sea level: Sea level: Trend,Millimeters,Sea Japan,2022,3.14
1094,World,Change in mean sea level: Sea level: Trend,Millimeters,Sea Okhotsk,2022,2.01
1095,World,Change in mean sea level: Sea level: Trend,Millimeters,South China,2022,3.76
1096,World,Change in mean sea level: Sea level: Trend,Millimeters,Southern Ocean,2022,3.22
1097,World,Change in mean sea level: Sea level: Trend,Millimeters,Tropics,2022,3.11
1098,World,Change in mean sea level: Sea level: Trend,Millimeters,World,2022,3.07
1099,World,Change in mean sea level: Sea level: Trend,Millimeters,Yellow Sea,2022,2.75
